id,country,year,gini,gdp,population,eu_membership,oecd,incomegroup
362,Australia,1978,18,25102,14249403,Non-EU,OECD,High income
363,Australia,1979,39.3,26106,14413002,Non-EU,OECD,High income
364,Australia,1979,26.7,26106,14413002,Non-EU,OECD,High income
365,Australia,1979,19,26106,14413002,Non-EU,OECD,High income
366,Australia,1980,27.8,26273,14588400,Non-EU,OECD,High income
367,Australia,1980,20.1,26273,14588400,Non-EU,OECD,High income
368,Australia,1981,31.33,26726,14777241,Non-EU,OECD,High income
369,Australia,1981,32.3,26726,14777241,Non-EU,OECD,High income
370,Australia,1981,28,26726,14777241,Non-EU,OECD,High income
371,Australia,1981,20.4,26726,14777241,Non-EU,OECD,High income
372,Australia,1981,40,26726,14777241,Non-EU,OECD,High income
373,Australia,1982,31.33,26273,14979203,Non-EU,OECD,High income
374,Australia,1982,28.19,26273,14979203,Non-EU,OECD,High income
375,Australia,1982,33.31,26273,14979203,Non-EU,OECD,High income
376,Australia,1982,35.54,26273,14979203,Non-EU,OECD,High income
377,Australia,1982,32.78,26273,14979203,Non-EU,OECD,High income
378,Australia,1982,37.71,26273,14979203,Non-EU,OECD,High income
379,Australia,1982,28.3,26273,14979203,Non-EU,OECD,High income
380,Australia,1982,20.7,26273,14979203,Non-EU,OECD,High income
381,Australia,1983,28.9,25959,15194644,Non-EU,OECD,High income
382,Australia,1983,21.3,25959,15194644,Non-EU,OECD,High income
383,Australia,1984,29.5,27459,15423156,Non-EU,OECD,High income
384,Australia,1984,20.7,27459,15423156,Non-EU,OECD,High income
385,Australia,1985,32.5,28509,15663672,Non-EU,OECD,High income
386,Australia,1985,30.2,28509,15663672,Non-EU,OECD,High income
387,Australia,1985,20.7,28509,15663672,Non-EU,OECD,High income
388,Australia,1986,32.5,28725,15917580,Non-EU,OECD,High income
389,Australia,1986,29.3,28725,15917580,Non-EU,OECD,High income
390,Australia,1986,34.35,28725,15917580,Non-EU,OECD,High income
391,Australia,1986,37.48,28725,15917580,Non-EU,OECD,High income
392,Australia,1986,34.77,28725,15917580,Non-EU,OECD,High income
393,Australia,1986,39.7,28725,15917580,Non-EU,OECD,High income
394,Australia,1986,32.2,28725,15917580,Non-EU,OECD,High income
395,Australia,1986,30.9,28725,15917580,Non-EU,OECD,High income
396,Australia,1986,21.1,28725,15917580,Non-EU,OECD,High income
397,Australia,1986,35.2,28725,15917580,Non-EU,OECD,High income
398,Australia,1986,36.4,28725,15917580,Non-EU,OECD,High income
399,Australia,1986,53.2,28725,15917580,Non-EU,OECD,High income
400,Australia,1986,42,28725,15917580,Non-EU,OECD,High income
401,Australia,1987,32.5,29703,16183159,Non-EU,OECD,High income
402,Australia,1987,23.4,29703,16183159,Non-EU,OECD,High income
403,Australia,1988,34.9,30539,16452258,Non-EU,OECD,High income
404,Australia,1988,26.3,30539,16452258,Non-EU,OECD,High income
405,Australia,1989,33.15,31346,16713988,Non-EU,OECD,High income
406,Australia,1989,33.6,31346,16713988,Non-EU,OECD,High income
407,Australia,1989,24.2,31346,16713988,Non-EU,OECD,High income
408,Australia,1990,33.16,31307,16960600,Non-EU,OECD,High income
409,Australia,1990,30.39,31307,16960600,Non-EU,OECD,High income
410,Australia,1990,35.3,31307,16960600,Non-EU,OECD,High income
411,Australia,1990,37.77,31307,16960600,Non-EU,OECD,High income
412,Australia,1990,35.47,31307,16960600,Non-EU,OECD,High income
413,Australia,1990,40.23,31307,16960600,Non-EU,OECD,High income
414,Australia,1990,33.8,31307,16960600,Non-EU,OECD,High income
415,Australia,1990,25.4,31307,16960600,Non-EU,OECD,High income
416,Australia,1990,33,31307,16960600,Non-EU,OECD,High income
417,Australia,1990,37.5,31307,16960600,Non-EU,OECD,High income
418,Australia,1990,42.7,31307,16960600,Non-EU,OECD,High income
419,Australia,1990,54.3,31307,16960600,Non-EU,OECD,High income
420,Australia,1990,30.9,31307,16960600,Non-EU,OECD,High income
421,Australia,1990,43.7,31307,16960600,Non-EU,OECD,High income
422,Australia,1991,34.2,30787,17189234,Non-EU,OECD,High income
423,Australia,1991,25.9,30787,17189234,Non-EU,OECD,High income
424,Australia,1992,34.8,30541,17402180,Non-EU,OECD,High income
425,Australia,1992,26.5,30541,17402180,Non-EU,OECD,High income
426,Australia,1993,35,31463,17603210,Non-EU,OECD,High income
427,Australia,1993,26.7,31463,17603210,Non-EU,OECD,High income
428,Australia,1994,35.3,32372,17798526,Non-EU,OECD,High income
429,Australia,1994,25.5,32372,17798526,Non-EU,OECD,High income
430,Australia,1995,33.72,33211,17993082,Non-EU,OECD,High income
431,Australia,1995,31.78,33211,17993082,Non-EU,OECD,High income
432,Australia,1995,37.93,33211,17993082,Non-EU,OECD,High income
433,Australia,1995,38.2,33211,17993082,Non-EU,OECD,High income
434,Australia,1995,36.58,33211,17993082,Non-EU,OECD,High income
435,Australia,1995,42.43,33211,17993082,Non-EU,OECD,High income
436,Australia,1995,44.3,33211,17993082,Non-EU,OECD,High income
437,Australia,1995,30.2,33211,17993082,Non-EU,OECD,High income
438,Australia,1995,30.9,33211,17993082,Non-EU,OECD,High income
439,Australia,1995,46.7,33211,17993082,Non-EU,OECD,High income
440,Australia,1995,32.58,33211,17993082,Non-EU,OECD,High income
441,Australia,1995,35.9,33211,17993082,Non-EU,OECD,High income
442,Australia,1995,28.3,33211,17993082,Non-EU,OECD,High income
443,Australia,1995,33.8,33211,17993082,Non-EU,OECD,High income
444,Australia,1995,38.5,33211,17993082,Non-EU,OECD,High income
445,Australia,1995,43.6,33211,17993082,Non-EU,OECD,High income
446,Australia,1995,57,33211,17993082,Non-EU,OECD,High income
447,Australia,1996,44.4,34048,18189274,Non-EU,OECD,High income
448,Australia,1996,29.6,34048,18189274,Non-EU,OECD,High income
449,Australia,1996,36.5,34048,18189274,Non-EU,OECD,High income
450,Australia,1996,28.8,34048,18189274,Non-EU,OECD,High income
451,Australia,1997,43.7,35005,18387206,Non-EU,OECD,High income
452,Australia,1997,29.2,35005,18387206,Non-EU,OECD,High income
453,Australia,1997,37,35005,18387206,Non-EU,OECD,High income
454,Australia,1997,29.2,35005,18387206,Non-EU,OECD,High income
455,Australia,1998,44.6,36228,18587028,Non-EU,OECD,High income
456,Australia,1998,30.3,36228,18587028,Non-EU,OECD,High income
457,Australia,1998,37.6,36228,18587028,Non-EU,OECD,High income
458,Australia,1998,30.4,36228,18587028,Non-EU,OECD,High income
459,Australia,1998,34.3,36228,18587028,Non-EU,OECD,High income
460,Australia,1998,39,36228,18587028,Non-EU,OECD,High income
461,Australia,1998,58.2,36228,18587028,Non-EU,OECD,High income
462,Australia,1999,38.1,37633,18788188,Non-EU,OECD,High income
463,Australia,1999,28.2,37633,18788188,Non-EU,OECD,High income
464,Australia,2000,44.8,38650,18991434,Non-EU,OECD,High income
465,Australia,2000,31,38650,18991434,Non-EU,OECD,High income
466,Australia,2000,31.7,38650,18991434,Non-EU,OECD,High income
467,Australia,2000,47.6,38650,18991434,Non-EU,OECD,High income
468,Australia,2000,38.3,38650,18991434,Non-EU,OECD,High income
469,Australia,2000,27.9,38650,18991434,Non-EU,OECD,High income
470,Australia,2001,34.14,38868,19194676,Non-EU,OECD,High income
471,Australia,2001,32.3,38868,19194676,Non-EU,OECD,High income
472,Australia,2001,38.1,38868,19194676,Non-EU,OECD,High income
473,Australia,2001,38.54,38868,19194676,Non-EU,OECD,High income
474,Australia,2001,37.14,38868,19194676,Non-EU,OECD,High income
475,Australia,2001,42.67,38868,19194676,Non-EU,OECD,High income
476,Australia,2001,31.1,38868,19194676,Non-EU,OECD,High income
477,Australia,2001,33.46,38868,19194676,Non-EU,OECD,High income
478,Australia,2001,37.8,38868,19194676,Non-EU,OECD,High income
479,Australia,2001,27.5,38868,19194676,Non-EU,OECD,High income
480,Australia,2002,30.9,39933,19401366,Non-EU,OECD,High income
481,Australia,2003,34.01,40621,19624162,Non-EU,OECD,High income
482,Australia,2003,31.81,40621,19624162,Non-EU,OECD,High income
483,Australia,2003,37.59,40621,19624162,Non-EU,OECD,High income
484,Australia,2003,38.49,40621,19624162,Non-EU,OECD,High income
485,Australia,2003,36.65,40621,19624162,Non-EU,OECD,High income
486,Australia,2003,42.13,40621,19624162,Non-EU,OECD,High income
487,Australia,2003,33.5,40621,19624162,Non-EU,OECD,High income
488,Australia,2004,33.32,41782,19879654,Non-EU,OECD,High income
489,Australia,2004,30.94,41782,19879654,Non-EU,OECD,High income
490,Australia,2004,31.71,41782,19879654,Non-EU,OECD,High income
491,Australia,2004,37.83,41782,19879654,Non-EU,OECD,High income
492,Australia,2004,37.55,41782,19879654,Non-EU,OECD,High income
493,Australia,2004,35.49,41782,19879654,Non-EU,OECD,High income
494,Australia,2004,36.09,41782,19879654,Non-EU,OECD,High income
495,Australia,2004,41.84,41782,19879654,Non-EU,OECD,High income
496,Australia,2004,32.67,41782,19879654,Non-EU,OECD,High income
497,Australia,2004,29.95,41782,19879654,Non-EU,OECD,High income
498,Australia,2004,30.54,41782,19879654,Non-EU,OECD,High income
499,Australia,2004,36.18,41782,19879654,Non-EU,OECD,High income
500,Australia,2004,29.4,41782,19879654,Non-EU,OECD,High income
501,Australia,2004,31.5,41782,19879654,Non-EU,OECD,High income
502,Australia,2004,46.5,41782,19879654,Non-EU,OECD,High income
503,Australia,2004,33.06,41782,19879654,Non-EU,OECD,High income
504,Australia,2008,35.63,45194,21332292,Non-EU,OECD,High income
505,Australia,2008,33.05,45194,21332292,Non-EU,OECD,High income
506,Australia,2008,33.64,45194,21332292,Non-EU,OECD,High income
507,Australia,2008,39.57,45194,21332292,Non-EU,OECD,High income
508,Australia,2008,39.97,45194,21332292,Non-EU,OECD,High income
509,Australia,2008,37.73,45194,21332292,Non-EU,OECD,High income
510,Australia,2008,38.17,45194,21332292,Non-EU,OECD,High income
511,Australia,2008,43.65,45194,21332292,Non-EU,OECD,High income
512,Australia,2008,31.4,45194,21332292,Non-EU,OECD,High income
513,Australia,2008,33.6,45194,21332292,Non-EU,OECD,High income
514,Australia,2008,46.8,45194,21332292,Non-EU,OECD,High income
515,Australia,2008,35.43,45194,21332292,Non-EU,OECD,High income
516,Australia,2010,34.94,45352,22154688,Non-EU,OECD,High income
517,Australia,2010,32.79,45352,22154688,Non-EU,OECD,High income
518,Australia,2010,33.47,45352,22154688,Non-EU,OECD,High income
519,Australia,2010,39.08,45352,22154688,Non-EU,OECD,High income
520,Australia,2010,38.52,45352,22154688,Non-EU,OECD,High income
521,Australia,2010,36.81,45352,22154688,Non-EU,OECD,High income
522,Australia,2010,37.33,45352,22154688,Non-EU,OECD,High income
523,Australia,2010,42.71,45352,22154688,Non-EU,OECD,High income
524,Australia,2010,33.49,45352,22154688,Non-EU,OECD,High income
525,Australia,2010,31.21,45352,22154688,Non-EU,OECD,High income
526,Australia,2010,31.61,45352,22154688,Non-EU,OECD,High income
527,Australia,2010,37.07,45352,22154688,Non-EU,OECD,High income
528,Australia,2010,28.3,45352,22154688,Non-EU,OECD,High income
529,Australia,2010,33.4,45352,22154688,Non-EU,OECD,High income
530,Australia,2010,46.9,45352,22154688,Non-EU,OECD,High income
531,Australia,2010,34.66,45352,22154688,Non-EU,OECD,High income
532,Australia,2011,28.3,45827,22538002,Non-EU,OECD,High income
533,Australia,2012,32.6,46799,22903952,Non-EU,OECD,High income
534,Australia,2012,46.3,46799,22903952,Non-EU,OECD,High income
535,Australia,2012,32.4,46799,22903952,Non-EU,OECD,High income
536,Australia,2012,46,46799,22903952,Non-EU,OECD,High income
537,Australia,2014,34.63,47668,23596426,Non-EU,OECD,High income
538,Australia,2014,32.77,47668,23596426,Non-EU,OECD,High income
539,Australia,2014,33.23,47668,23596426,Non-EU,OECD,High income
540,Australia,2014,39.44,47668,23596426,Non-EU,OECD,High income
541,Australia,2014,39.4,47668,23596426,Non-EU,OECD,High income
542,Australia,2014,38.13,47668,23596426,Non-EU,OECD,High income
543,Australia,2014,38.44,47668,23596426,Non-EU,OECD,High income
544,Australia,2014,44.24,47668,23596426,Non-EU,OECD,High income
545,Australia,2014,33.3,47668,23596426,Non-EU,OECD,High income
546,Australia,2014,44.6,47668,23596426,Non-EU,OECD,High income
547,Australia,2014,33.7,47668,23596426,Non-EU,OECD,High income
548,Australia,2014,48.3,47668,23596426,Non-EU,OECD,High income
549,Australia,2014,34.4,47668,23596426,Non-EU,OECD,High income
550,Australia,2016,33,48583,24262710,Non-EU,OECD,High income
551,Australia,2016,46.9,48583,24262710,Non-EU,OECD,High income
552,Australia,2018,32.5,49545,24898152,Non-EU,OECD,High income
553,Australia,2018,45.4,49545,24898152,Non-EU,OECD,High income
554,Austria,1970,29.3,21731,7516238,EU,OECD,High income
555,Austria,1972,26.7,24014,7581120,EU,OECD,High income
556,Austria,1976,31.2,27201,7640755,EU,OECD,High income
557,Austria,1977,24.3,28463,7636573,EU,OECD,High income
558,Austria,1981,31.4,30583,7604512,EU,OECD,High income
559,Austria,1983,28,32091,7603100,EU,OECD,High income
560,Austria,1983,34,32091,7603100,EU,OECD,High income
561,Austria,1987,23.05,34140,7639351,EU,OECD,High income
562,Austria,1987,21.14,34140,7639351,EU,OECD,High income
563,Austria,1987,22.73,34140,7639351,EU,OECD,High income
564,Austria,1987,32.93,34140,7639351,EU,OECD,High income
569,Austria,1987,23.04,34140,7639351,EU,OECD,High income
570,Austria,1987,31.6,34140,7639351,EU,OECD,High income
571,Austria,1991,26.3,38576,7772698,EU,OECD,High income
572,Austria,1995,31.47,39616,7947215,EU,OECD,High income
573,Austria,1995,27.88,39616,7947215,EU,OECD,High income
574,Austria,1995,28.19,39616,7947215,EU,OECD,High income
575,Austria,1995,34.91,39616,7947215,EU,OECD,High income
580,Austria,1994,31.32,39616,7947215,EU,OECD,High income
581,Austria,1995,31.06,40611,7990113,EU,OECD,High income
582,Austria,1995,27.56,40611,7990113,EU,OECD,High income
583,Austria,1995,28.34,40611,7990113,EU,OECD,High income
584,Austria,1995,34.63,40611,7990113,EU,OECD,High income
589,Austria,1995,27,40611,7990113,EU,OECD,High income
590,Austria,1995,31.06,40611,7990113,EU,OECD,High income
591,Austria,1996,26,41509,8017852,EU,OECD,High income
592,Austria,1996,29.28,41509,8017852,EU,OECD,High income
593,Austria,1996,25.9,41509,8017852,EU,OECD,High income
594,Austria,1996,26.39,41509,8017852,EU,OECD,High income
595,Austria,1996,31.35,41509,8017852,EU,OECD,High income
596,Austria,1996,28.9,41509,8017852,EU,OECD,High income
597,Austria,1996,24.3,41509,8017852,EU,OECD,High income
598,Austria,1996,24.03,41509,8017852,EU,OECD,High income
599,Austria,1996,28.67,41509,8017852,EU,OECD,High income
600,Austria,1997,25,42330,8032873,EU,OECD,High income
601,Austria,1997,28.48,42330,8032873,EU,OECD,High income
602,Austria,1997,24.77,42330,8032873,EU,OECD,High income
603,Austria,1997,25.15,42330,8032873,EU,OECD,High income
604,Austria,1997,29.83,42330,8032873,EU,OECD,High income
605,Austria,1997,29.3,42330,8032873,EU,OECD,High income
606,Austria,1997,24.4,42330,8032873,EU,OECD,High income
607,Austria,1997,24.05,42330,8032873,EU,OECD,High income
608,Austria,1997,27.71,42330,8032873,EU,OECD,High income
609,Austria,1997,30.23,42330,8032873,EU,OECD,High income
610,Austria,1998,30.28,43798,8041054,EU,OECD,High income
611,Austria,1998,26.41,43798,8041054,EU,OECD,High income
612,Austria,1998,26.71,43798,8041054,EU,OECD,High income
613,Austria,1998,32.76,43798,8041054,EU,OECD,High income
618,Austria,1998,24,43798,8041054,EU,OECD,High income
619,Austria,1998,27.22,43798,8041054,EU,OECD,High income
620,Austria,1998,23.41,43798,8041054,EU,OECD,High income
621,Austria,1998,23.69,43798,8041054,EU,OECD,High income
622,Austria,1998,28.88,43798,8041054,EU,OECD,High income
623,Austria,1998,27.41,43798,8041054,EU,OECD,High income
624,Austria,1998,22.36,43798,8041054,EU,OECD,High income
625,Austria,1998,22.12,43798,8041054,EU,OECD,High income
626,Austria,1998,26.37,43798,8041054,EU,OECD,High income
627,Austria,1999,26,45267,8051116,EU,OECD,High income
628,Austria,1999,26.69,45267,8051116,EU,OECD,High income
629,Austria,1999,22.99,45267,8051116,EU,OECD,High income
630,Austria,1999,23.54,45267,8051116,EU,OECD,High income
631,Austria,1999,29.13,45267,8051116,EU,OECD,High income
632,Austria,1999,27.1,45267,8051116,EU,OECD,High income
633,Austria,1999,21.88,45267,8051116,EU,OECD,High income
634,Austria,1999,21.7,45267,8051116,EU,OECD,High income
635,Austria,1999,25.97,45267,8051116,EU,OECD,High income
636,Austria,2000,24,46683,8069276,EU,OECD,High income
637,Austria,2000,27.99,46683,8069276,EU,OECD,High income
638,Austria,2000,24.27,46683,8069276,EU,OECD,High income
639,Austria,2000,24.71,46683,8069276,EU,OECD,High income
640,Austria,2000,30.16,46683,8069276,EU,OECD,High income
641,Austria,2000,28.63,46683,8069276,EU,OECD,High income
642,Austria,2000,23.64,46683,8069276,EU,OECD,High income
643,Austria,2000,23.32,46683,8069276,EU,OECD,High income
644,Austria,2000,27.63,46683,8069276,EU,OECD,High income
645,Austria,2000,28.84,46683,8069276,EU,OECD,High income
646,Austria,2001,28.97,47094,8097755,EU,OECD,High income
647,Austria,2001,25.41,47094,8097755,EU,OECD,High income
648,Austria,2001,25.83,47094,8097755,EU,OECD,High income
649,Austria,2001,32.27,47094,8097755,EU,OECD,High income
654,Austria,2001,24,47094,8097755,EU,OECD,High income
655,Austria,2001,26.46,47094,8097755,EU,OECD,High income
656,Austria,2001,22.89,47094,8097755,EU,OECD,High income
657,Austria,2001,23.72,47094,8097755,EU,OECD,High income
658,Austria,2001,29.26,47094,8097755,EU,OECD,High income
659,Austria,2001,26.72,47094,8097755,EU,OECD,High income
660,Austria,2001,22,47094,8097755,EU,OECD,High income
661,Austria,2001,21.83,47094,8097755,EU,OECD,High income
662,Austria,2001,26.64,47094,8097755,EU,OECD,High income
663,Austria,2002,26.74,47636,8134403,EU,OECD,High income
664,Austria,2002,22.95,47636,8134403,EU,OECD,High income
665,Austria,2002,23.59,47636,8134403,EU,OECD,High income
666,Austria,2002,29.1,47636,8134403,EU,OECD,High income
667,Austria,2002,26.07,47636,8134403,EU,OECD,High income
668,Austria,2002,21.07,47636,8134403,EU,OECD,High income
669,Austria,2002,21.03,47636,8134403,EU,OECD,High income
670,Austria,2002,25.91,47636,8134403,EU,OECD,High income
671,Austria,2003,27.4,47851,8175855,EU,OECD,High income
672,Austria,2003,29.47,47851,8175855,EU,OECD,High income
673,Austria,2004,25.8,48856,8216809.5,EU,OECD,High income
674,Austria,2004,29.47,48856,8216809.5,EU,OECD,High income
675,Austria,2004,25.77,48856,8216809.5,EU,OECD,High income
676,Austria,2004,26.46,48856,8216809.5,EU,OECD,High income
677,Austria,2004,33.78,48856,8216809.5,EU,OECD,High income
678,Austria,2004,33.24,48856,8216809.5,EU,OECD,High income
679,Austria,2004,29.99,48856,8216809.5,EU,OECD,High income
680,Austria,2004,30.48,48856,8216809.5,EU,OECD,High income
681,Austria,2004,37.37,48856,8216809.5,EU,OECD,High income
682,Austria,2004,29.79,48856,8216809.5,EU,OECD,High income
683,Austria,2005,30.04,49613,8253656,EU,OECD,High income
684,Austria,2005,26.18,49613,8253656,EU,OECD,High income
685,Austria,2005,26.91,49613,8253656,EU,OECD,High income
686,Austria,2005,33.27,49613,8253656,EU,OECD,High income
687,Austria,2005,33.22,49613,8253656,EU,OECD,High income
688,Austria,2005,29.72,49613,8253656,EU,OECD,High income
689,Austria,2005,30.3,49613,8253656,EU,OECD,High income
690,Austria,2005,36.13,49613,8253656,EU,OECD,High income
691,Austria,2005,26.3,49613,8253656,EU,OECD,High income
692,Austria,2005,29.87,49613,8253656,EU,OECD,High income
693,Austria,2005,26.13,49613,8253656,EU,OECD,High income
694,Austria,2005,26.9,49613,8253656,EU,OECD,High income
695,Austria,2005,33.42,49613,8253656,EU,OECD,High income
696,Austria,2005,33.21,49613,8253656,EU,OECD,High income
697,Austria,2005,29.72,49613,8253656,EU,OECD,High income
698,Austria,2005,30.3,49613,8253656,EU,OECD,High income
699,Austria,2005,36.15,49613,8253656,EU,OECD,High income
700,Austria,2005,28.72,49613,8253656,EU,OECD,High income
701,Austria,2006,25.3,51074,8285344.5,EU,OECD,High income
702,Austria,2006,28.72,51074,8285344.5,EU,OECD,High income
703,Austria,2006,25.33,51074,8285344.5,EU,OECD,High income
